customer_id,customer_name,email,country,created_date,source_file
5250,Olivia Davis,olivia.davis5250@example.com,India,2020-07-13,customers.csv
5251,Sophia Lopez,sophia.lopez5251@example.com,India,2015-09-14,customers.csv
5252,Jane Miller,jane.miller5252@example.com,USA,2021-10-11,customers.csv
5253,Emma Wilson,emma.wilson5253@example.com,UK,2016-05-05,customers.csv
5254,Charlotte Thompson,charlotte.thompson5254@example.com,Canada,2016-12-29,customers.csv
5255,Alexander Hernandez,alexander.hernandez5255@example.com,India,2018-06-14,customers.csv
5256,Sophia Martin,sophia.martin5256@example.com,Australia,2021-10-15,customers.csv
5257,Emma Sanchez,emma.sanchez5257@example.com,France,2020-11-05,customers.csv
5258,Daniel Clark,daniel.clark5258@example.com,Australia,2021-11-17,customers.csv
5259,Jane Miller,jane.miller5259@example.com,Mexico,2023-11-09,customers.csv
5260,Olivia Moore,olivia.moore5260@example.com,Canada,2023-02-13,customers.csv
5261,Anthony Moore,anthony.moore5261@example.com,UK,2024-07-07,customers.csv
5262,Matthew Gonzalez,matthew.gonzalez5262@example.com,Canada,2022-03-20,customers.csv
5263,John Wilson,john.wilson5263@example.com,India,2022-09-09,customers.csv
5264,James Lee,james.lee5264@example.com,Canada,2021-04-23,customers.csv
5265,Abigail Clark,abigail.clark5265@example.com,USA,2024-10-08,customers.csv
5266,Christopher Lopez,christopher.lopez5266@example.com,Brazil,2021-02-05,customers.csv
5267,Daniel Wilson,daniel.wilson5267@example.com,USA,2021-04-21,customers.csv
5268,Ryan Ramirez,ryan.ramirez5268@example.com,Brazil,2016-06-10,customers.csv
5269,Joshua Thomas,joshua.thomas5269@example.com,Canada,2016-08-29,customers.csv
5270,Emily White,emily.white5270@example.com,USA,2022-09-20,customers.csv
5271,Amelia Harris,amelia.harris5271@example.com,Australia,2020-12-07,customers.csv
5272,Ryan White,ryan.white5272@example.com,Canada,2015-11-14,customers.csv
5273,Charlotte Martinez,charlotte.martinez5273@example.com,France,2020-06-15,customers.csv
5274,Olivia Hernandez,olivia.hernandez5274@example.com,India,2021-04-25,customers.csv
5275,Evelyn Jones,evelyn.jones5275@example.com,UK,2019-08-02,customers.csv
5276,Joshua Miller,joshua.miller5276@example.com,Canada,2021-06-12,customers.csv
5277,Ryan Martin,ryan.martin5277@example.com,UK,2019-03-12,customers.csv
5278,Evelyn Thompson,evelyn.thompson5278@example.com,India,2022-12-06,customers.csv
5279,David Ramirez,david.ramirez5279@example.com,India,2021-10-19,customers.csv
5280,James Brown,james.brown5280@example.com,India,2022-10-05,customers.csv
5281,Abigail Ramirez,abigail.ramirez5281@example.com,Australia,2018-04-03,customers.csv
5282,Emily Jackson,emily.jackson5282@example.com,Canada,2020-08-19,customers.csv
5283,Joseph Jackson,joseph.jackson5283@example.com,Australia,2023-07-02,customers.csv
5284,Abigail Jones,abigail.jones5284@example.com,Mexico,2023-08-31,customers.csv
5285,Sophia Thompson,sophia.thompson5285@example.com,Mexico,2017-04-28,customers.csv
5286,Sofia Williams,sofia.williams5286@example.com,Canada,2022-07-29,customers.csv
5287,Amelia Garcia,amelia.garcia5287@example.com,France,2017-06-29,customers.csv
5288,Jane Sanchez,jane.sanchez5288@example.com,Australia,2016-06-08,customers.csv
5289,Daniel Sanchez,daniel.sanchez5289@example.com,Australia,2022-07-12,customers.csv
5290,William Jackson,william.jackson5290@example.com,Australia,2016-09-21,customers.csv
5291,David Martinez,david.martinez5291@example.com,UK,2017-02-05,customers.csv
5292,Joseph Jackson,joseph.jackson5292@example.com,France,2021-03-31,customers.csv
5293,Joseph Perez,joseph.perez5293@example.com,France,2022-09-28,customers.csv
5294,Harper Johnson,harper.johnson5294@example.com,Australia,2018-04-01,customers.csv
5295,Nicholas Moore,nicholas.moore5295@example.com,France,2019-07-01,customers.csv
5296,John Lee,john.lee5296@example.com,USA,2018-12-19,customers.csv
5297,Nicholas White,nicholas.white5297@example.com,Australia,2023-08-08,customers.csv
5298,Isabella Smith,isabella.smith5298@example.com,Canada,2023-02-07,customers.csv
5299,Isabella Thomas,isabella.thomas5299@example.com,Germany,2023-01-12,customers.csv
5300,Isabella Brown,isabella.brown5300@example.com,Japan,2020-12-29,customers.csv
5301,John Ramirez,john.ramirez5301@example.com,Canada,2020-07-02,customers.csv
5302,Sarah Smith,sarah.smith5302@example.com,India,2015-03-26,customers.csv
5303,Harper Perez,harper.perez5303@example.com,Brazil,2018-07-23,customers.csv
5304,Charlotte Anderson,charlotte.anderson5304@example.com,Canada,2021-06-08,customers.csv
5305,Sophia Anderson,sophia.anderson5305@example.com,Australia,2015-03-21,customers.csv
5306,Andrew Martin,andrew.martin5306@example.com,Canada,2018-01-04,customers.csv
5307,David Anderson,david.anderson5307@example.com,Canada,2020-03-19,customers.csv
5308,Emily Garcia,emily.garcia5308@example.com,India,2021-12-30,customers.csv
5309,Ryan Miller,ryan.miller5309@example.com,Australia,2024-05-12,customers.csv
5310,Mia Moore,mia.moore5310@example.com,USA,2019-04-26,customers.csv
5311,Charlotte Williams,charlotte.williams5311@example.com,Germany,2019-08-12,customers.csv
5312,Matthew Miller,matthew.miller5312@example.com,Germany,2016-12-22,customers.csv
5313,Abigail Sanchez,abigail.sanchez5313@example.com,Brazil,2015-06-17,customers.csv
5314,Christopher Jackson,christopher.jackson5314@example.com,UK,2020-03-02,customers.csv
5315,Isabella Johnson,isabella.johnson5315@example.com,Canada,2017-10-06,customers.csv
5316,Mia Taylor,mia.taylor5316@example.com,India,2024-07-25,customers.csv
5317,David Lopez,david.lopez5317@example.com,India,2018-02-19,customers.csv
5318,Michael Williams,michael.williams5318@example.com,Japan,2023-06-14,customers.csv
5319,Harper Martinez,harper.martinez5319@example.com,France,2023-12-15,customers.csv
5320,Michael Wilson,michael.wilson5320@example.com,India,2015-11-14,customers.csv
5321,Abigail Moore,abigail.moore5321@example.com,India,2016-06-24,customers.csv
5322,Nicholas Brown,nicholas.brown5322@example.com,France,2019-04-24,customers.csv
5323,Jane Williams,jane.williams5323@example.com,Japan,2015-11-02,customers.csv
5324,Olivia Garcia,olivia.garcia5324@example.com,Japan,2016-03-24,customers.csv
5325,Christopher Perez,christopher.perez5325@example.com,USA,2020-05-09,customers.csv
5326,Elizabeth Garcia,elizabeth.garcia5326@example.com,Brazil,2018-06-01,customers.csv
5327,Sofia Ramirez,sofia.ramirez5327@example.com,Japan,2017-03-11,customers.csv
5328,Evelyn Sanchez,evelyn.sanchez5328@example.com,Japan,2022-09-02,customers.csv
5329,Ryan Thompson,ryan.thompson5329@example.com,Mexico,2023-12-14,customers.csv
5330,Joseph Brown,joseph.brown5330@example.com,UK,2019-01-26,customers.csv
5331,James Moore,james.moore5331@example.com,Australia,2016-06-01,customers.csv
5332,Nicholas White,nicholas.white5332@example.com,Japan,2020-06-27,customers.csv
5333,Evelyn Clark,evelyn.clark5333@example.com,Mexico,2021-01-25,customers.csv
5334,Joshua Thomas,joshua.thomas5334@example.com,Japan,2023-12-04,customers.csv
5335,Anthony Martinez,anthony.martinez5335@example.com,Canada,2018-08-12,customers.csv
5336,Joshua Hernandez,joshua.hernandez5336@example.com,Brazil,2024-01-03,customers.csv
5337,Matthew Johnson,matthew.johnson5337@example.com,Mexico,2021-11-29,customers.csv
5338,Sarah Brown,sarah.brown5338@example.com,Brazil,2023-08-26,customers.csv
5339,Sarah Wilson,sarah.wilson5339@example.com,Canada,2022-10-24,customers.csv
5340,Sarah Smith,sarah.smith5340@example.com,Germany,2020-06-15,customers.csv
5341,Harper Taylor,harper.taylor5341@example.com,Canada,2015-06-19,customers.csv
5342,Emma Miller,emma.miller5342@example.com,Australia,2017-09-07,customers.csv
5343,James Martinez,james.martinez5343@example.com,UK,2022-12-10,customers.csv
5344,Evelyn Sanchez,evelyn.sanchez5344@example.com,France,2016-12-31,customers.csv
5345,Jane Garcia,jane.garcia5345@example.com,France,2019-01-16,customers.csv
5346,Joseph Garcia,joseph.garcia5346@example.com,India,2021-08-17,customers.csv
5347,Ryan Martin,ryan.martin5347@example.com,India,2018-12-27,customers.csv
5348,Ryan Harris,ryan.harris5348@example.com,Brazil,2024-03-08,customers.csv
5349,Elizabeth Harris,elizabeth.harris5349@example.com,Germany,2016-07-21,customers.csv
5350,Harper Lopez,harper.lopez5350@example.com,UK,2019-09-05,customers.csv
5351,Anthony Harris,anthony.harris5351@example.com,Mexico,2015-11-19,customers.csv
5352,Jane Sanchez,jane.sanchez5352@example.com,Brazil,2018-01-02,customers.csv
5353,Ryan Martinez,ryan.martinez5353@example.com,USA,2016-10-13,customers.csv
5354,Ryan Sanchez,ryan.sanchez5354@example.com,Australia,2015-05-07,customers.csv
5355,Matthew Ramirez,matthew.ramirez5355@example.com,France,2016-06-09,customers.csv
5356,Christopher Johnson,christopher.johnson5356@example.com,Brazil,2024-12-31,customers.csv
5357,Isabella Sanchez,isabella.sanchez5357@example.com,Canada,2019-01-27,customers.csv
5358,Abigail Sanchez,abigail.sanchez5358@example.com,Mexico,2020-03-20,customers.csv
5359,Joshua Williams,joshua.williams5359@example.com,USA,2015-06-24,customers.csv
5360,Emma Johnson,emma.johnson5360@example.com,Australia,2016-09-15,customers.csv
5361,Harper Lee,harper.lee5361@example.com,Brazil,2015-03-06,customers.csv
5362,Matthew Wilson,matthew.wilson5362@example.com,Australia,2020-09-02,customers.csv
5363,Evelyn Rodriguez,evelyn.rodriguez5363@example.com,Australia,2017-03-29,customers.csv
5364,Ryan Brown,ryan.brown5364@example.com,Canada,2020-02-18,customers.csv
5365,Ryan Perez,ryan.perez5365@example.com,USA,2017-04-29,customers.csv
5366,Sophia Perez,sophia.perez5366@example.com,Japan,2016-08-07,customers.csv
5367,Sofia Clark,sofia.clark5367@example.com,Japan,2016-01-29,customers.csv
5368,Amelia Rodriguez,amelia.rodriguez5368@example.com,France,2017-11-10,customers.csv
5369,Emily Jackson,emily.jackson5369@example.com,India,2019-01-25,customers.csv
5370,Emma Jones,emma.jones5370@example.com,France,2019-04-24,customers.csv
5371,Daniel Taylor,daniel.taylor5371@example.com,France,2015-08-15,customers.csv
5372,David Hernandez,david.hernandez5372@example.com,Brazil,2015-09-25,customers.csv
5373,Emma Miller,emma.miller5373@example.com,USA,2019-11-10,customers.csv
5374,Evelyn Garcia,evelyn.garcia5374@example.com,Australia,2017-01-06,customers.csv
5375,Christopher Martinez,christopher.martinez5375@example.com,Germany,2015-04-04,customers.csv
5376,Emily Thompson,emily.thompson5376@example.com,UK,2020-05-20,customers.csv
5377,Isabella Moore,isabella.moore5377@example.com,Germany,2023-07-18,customers.csv
5378,Joshua Jackson,joshua.jackson5378@example.com,Canada,2019-06-14,customers.csv
5379,Anthony Lopez,anthony.lopez5379@example.com,France,2021-10-14,customers.csv
5380,Sofia White,sofia.white5380@example.com,Japan,2016-03-25,customers.csv
5381,Sofia Rodriguez,sofia.rodriguez5381@example.com,Germany,2015-08-30,customers.csv
5382,Joseph Wilson,joseph.wilson5382@example.com,Japan,2022-10-22,customers.csv
5383,Alexander Rodriguez,alexander.rodriguez5383@example.com,Japan,2018-02-27,customers.csv
5384,Andrew Davis,andrew.davis5384@example.com,USA,2023-03-24,customers.csv
5385,Nicholas Harris,nicholas.harris5385@example.com,Canada,2021-08-05,customers.csv
5386,Olivia Harris,olivia.harris5386@example.com,Australia,2015-02-15,customers.csv
5387,Jane Jones,jane.jones5387@example.com,India,2018-12-30,customers.csv
5388,James Hernandez,james.hernandez5388@example.com,Mexico,2015-04-13,customers.csv
5389,John Brown,john.brown5389@example.com,France,2022-07-30,customers.csv
5390,Michael Lee,michael.lee5390@example.com,Germany,2019-03-29,customers.csv
5391,Matthew Rodriguez,matthew.rodriguez5391@example.com,Canada,2020-02-08,customers.csv
5392,Sarah Thomas,sarah.thomas5392@example.com,Brazil,2019-09-15,customers.csv
5393,Charlotte Williams,charlotte.williams5393@example.com,UK,2019-07-21,customers.csv
5394,William Miller,william.miller5394@example.com,USA,2016-11-02,customers.csv
5395,Olivia Martin,olivia.martin5395@example.com,Mexico,2015-01-28,customers.csv
5396,Olivia Anderson,olivia.anderson5396@example.com,USA,2024-04-10,customers.csv
5397,Charlotte Ramirez,charlotte.ramirez5397@example.com,Canada,2018-02-20,customers.csv
5398,Abigail Lee,abigail.lee5398@example.com,Australia,2024-05-03,customers.csv
5399,David Jones,david.jones5399@example.com,Brazil,2023-05-23,customers.csv
5400,Ryan Moore,ryan.moore5400@example.com,Japan,2019-03-02,customers.csv
5401,Jane Clark,jane.clark5401@example.com,Australia,2018-07-12,customers.csv
5402,Sofia Gonzalez,sofia.gonzalez5402@example.com,France,2020-03-03,customers.csv
5403,Daniel Taylor,daniel.taylor5403@example.com,Japan,2024-04-08,customers.csv
5404,Evelyn Martin,evelyn.martin5404@example.com,France,2021-08-26,customers.csv
5405,Emily Lopez,emily.lopez5405@example.com,Japan,2018-12-17,customers.csv
5406,Emily White,emily.white5406@example.com,USA,2021-12-17,customers.csv
5407,Matthew Taylor,matthew.taylor5407@example.com,Brazil,2018-07-26,customers.csv
5408,Ryan Rodriguez,ryan.rodriguez5408@example.com,Australia,2017-11-27,customers.csv
5409,Jane Clark,jane.clark5409@example.com,Australia,2022-03-19,customers.csv
5410,Isabella Smith,isabella.smith5410@example.com,Mexico,2024-01-02,customers.csv
5411,Jane Ramirez,jane.ramirez5411@example.com,Brazil,2016-11-18,customers.csv
5412,Sofia Jones,sofia.jones5412@example.com,Japan,2017-02-15,customers.csv
5413,Joshua Anderson,joshua.anderson5413@example.com,UK,2018-05-14,customers.csv
5414,Joseph Hernandez,joseph.hernandez5414@example.com,Brazil,2022-08-02,customers.csv
5415,Abigail Jackson,abigail.jackson5415@example.com,Mexico,2021-05-07,customers.csv
5416,Isabella Davis,isabella.davis5416@example.com,India,2017-09-23,customers.csv
5417,Michael Gonzalez,michael.gonzalez5417@example.com,Canada,2023-05-04,customers.csv
5418,Andrew Jones,andrew.jones5418@example.com,Brazil,2017-08-15,customers.csv
5419,Nicholas Taylor,nicholas.taylor5419@example.com,USA,2018-11-17,customers.csv
5420,Joseph Anderson,joseph.anderson5420@example.com,Australia,2019-02-03,customers.csv
5421,Andrew Garcia,andrew.garcia5421@example.com,Canada,2021-07-15,customers.csv
5422,Nicholas Martin,nicholas.martin5422@example.com,Australia,2016-03-04,customers.csv
5423,Sarah Hernandez,sarah.hernandez5423@example.com,Australia,2022-03-19,customers.csv
5424,Nicholas Perez,nicholas.perez5424@example.com,France,2016-09-06,customers.csv
5425,Alexander Ramirez,alexander.ramirez5425@example.com,UK,2017-08-02,customers.csv
5426,Nicholas Johnson,nicholas.johnson5426@example.com,Canada,2016-12-13,customers.csv
5427,Emma Thompson,emma.thompson5427@example.com,France,2020-12-31,customers.csv
5428,Michael Rodriguez,michael.rodriguez5428@example.com,France,2023-03-14,customers.csv
5429,William Jackson,william.jackson5429@example.com,Germany,2020-09-02,customers.csv
5430,Joseph Williams,joseph.williams5430@example.com,Brazil,2015-12-15,customers.csv
5431,Ryan Perez,ryan.perez5431@example.com,Australia,2019-02-01,customers.csv
5432,Harper Lopez,harper.lopez5432@example.com,Australia,2023-02-14,customers.csv
5433,Evelyn Martinez,evelyn.martinez5433@example.com,Canada,2023-03-17,customers.csv
5434,Andrew Davis,andrew.davis5434@example.com,Japan,2018-01-10,customers.csv
5435,Emma Moore,emma.moore5435@example.com,Canada,2019-03-03,customers.csv
5436,Andrew Gonzalez,andrew.gonzalez5436@example.com,Mexico,2015-01-09,customers.csv
5437,Daniel Davis,daniel.davis5437@example.com,France,2022-07-22,customers.csv
5438,Evelyn Williams,evelyn.williams5438@example.com,UK,2015-10-03,customers.csv
5439,William Miller,william.miller5439@example.com,Japan,2024-12-08,customers.csv
5440,Michael Martin,michael.martin5440@example.com,France,2022-07-28,customers.csv
5441,Evelyn Martin,evelyn.martin5441@example.com,Mexico,2023-03-02,customers.csv
5442,Emma Gonzalez,emma.gonzalez5442@example.com,India,2016-06-20,customers.csv
5443,David Clark,david.clark5443@example.com,Japan,2018-02-03,customers.csv
5444,Daniel Jackson,daniel.jackson5444@example.com,UK,2020-10-06,customers.csv
5445,Andrew Thomas,andrew.thomas5445@example.com,Brazil,2024-04-26,customers.csv
5446,Evelyn Sanchez,evelyn.sanchez5446@example.com,France,2023-06-26,customers.csv
5447,Evelyn Moore,evelyn.moore5447@example.com,UK,2020-01-07,customers.csv
5448,Michael Martin,michael.martin5448@example.com,USA,2017-02-18,customers.csv
5449,Anthony Ramirez,anthony.ramirez5449@example.com,Australia,2018-11-15,customers.csv
5450,Daniel Thomas,daniel.thomas5450@example.com,UK,2023-11-19,customers.csv
5451,Andrew Williams,andrew.williams5451@example.com,India,2019-07-07,customers.csv
5452,Abigail Thomas,abigail.thomas5452@example.com,UK,2016-05-22,customers.csv
5453,Andrew Williams,andrew.williams5453@example.com,Japan,2019-09-13,customers.csv
5454,Emma Ramirez,emma.ramirez5454@example.com,Japan,2020-04-10,customers.csv
5455,Mia Jackson,mia.jackson5455@example.com,USA,2020-05-06,customers.csv
5456,Daniel Thompson,daniel.thompson5456@example.com,Brazil,2024-03-13,customers.csv
5457,Joshua Perez,joshua.perez5457@example.com,UK,2023-06-04,customers.csv
5458,Daniel Rodriguez,daniel.rodriguez5458@example.com,Brazil,2015-04-26,customers.csv
5459,Sarah Johnson,sarah.johnson5459@example.com,France,2015-03-22,customers.csv
5460,Amelia White,amelia.white5460@example.com,Australia,2022-02-16,customers.csv
5461,David Ramirez,david.ramirez5461@example.com,USA,2021-01-28,customers.csv
5462,Evelyn Sanchez,evelyn.sanchez5462@example.com,Australia,2017-07-26,customers.csv
5463,James Davis,james.davis5463@example.com,Germany,2019-06-15,customers.csv
5464,Andrew Martin,andrew.martin5464@example.com,India,2016-12-25,customers.csv
5465,Daniel Martinez,daniel.martinez5465@example.com,Germany,2022-10-16,customers.csv
5466,Amelia Brown,amelia.brown5466@example.com,France,2016-07-12,customers.csv
5467,Sophia White,sophia.white5467@example.com,USA,2019-08-27,customers.csv
5468,Daniel Gonzalez,daniel.gonzalez5468@example.com,Mexico,2024-07-29,customers.csv
5469,John Gonzalez,john.gonzalez5469@example.com,Brazil,2017-03-02,customers.csv
5470,Joseph Jackson,joseph.jackson5470@example.com,Germany,2018-10-08,customers.csv
5471,Daniel Anderson,daniel.anderson5471@example.com,Brazil,2017-05-04,customers.csv
5472,Olivia Harris,olivia.harris5472@example.com,France,2017-08-21,customers.csv
5473,Isabella Thomas,isabella.thomas5473@example.com,Germany,2022-10-12,customers.csv
5474,John Williams,john.williams5474@example.com,Brazil,2019-09-18,customers.csv
5475,Sofia Thompson,sofia.thompson5475@example.com,UK,2016-11-23,customers.csv
5476,Mia White,mia.white5476@example.com,Japan,2018-09-20,customers.csv
5477,Amelia Sanchez,amelia.sanchez5477@example.com,Brazil,2019-03-17,customers.csv
5478,Elizabeth Jones,elizabeth.jones5478@example.com,Brazil,2022-05-28,customers.csv
5479,Sofia Rodriguez,sofia.rodriguez5479@example.com,India,2018-05-17,customers.csv
5480,John Miller,john.miller5480@example.com,Mexico,2022-07-08,customers.csv
5481,Jane Miller,jane.miller5481@example.com,India,2023-07-11,customers.csv
5482,Joseph Hernandez,joseph.hernandez5482@example.com,Japan,2024-12-10,customers.csv
5483,Sophia Clark,sophia.clark5483@example.com,Germany,2015-04-19,customers.csv
5484,Matthew Martin,matthew.martin5484@example.com,France,2016-09-25,customers.csv
5485,Sofia Taylor,sofia.taylor5485@example.com,Germany,2019-04-21,customers.csv
5486,Michael Garcia,michael.garcia5486@example.com,UK,2016-03-11,customers.csv
5487,Matthew Wilson,matthew.wilson5487@example.com,India,2018-07-14,customers.csv
5488,Charlotte Clark,charlotte.clark5488@example.com,Mexico,2023-05-21,customers.csv
5489,Anthony Clark,anthony.clark5489@example.com,Mexico,2019-08-13,customers.csv
5490,Elizabeth Sanchez,elizabeth.sanchez5490@example.com,Canada,2016-04-06,customers.csv
5491,Daniel Martinez,daniel.martinez5491@example.com,France,2016-11-17,customers.csv
5492,Joseph Taylor,joseph.taylor5492@example.com,Germany,2015-02-14,customers.csv
5493,Isabella Gonzalez,isabella.gonzalez5493@example.com,Australia,2023-08-21,customers.csv
5494,Sarah Martin,sarah.martin5494@example.com,France,2020-07-19,customers.csv
5495,Jane Miller,jane.miller5495@example.com,Australia,2018-03-04,customers.csv
5496,Sophia Jones,sophia.jones5496@example.com,Australia,2019-02-01,customers.csv
5497,Matthew Thomas,matthew.thomas5497@example.com,USA,2020-02-24,customers.csv
5498,Christopher Taylor,christopher.taylor5498@example.com,Germany,2019-06-06,customers.csv
5499,Harper Hernandez,harper.hernandez5499@example.com,Germany,2021-01-26,customers.csv
5500,Sarah Garcia,sarah.garcia5500@example.com,France,2018-11-24,customers.csv
5501,Alexander Brown,alexander.brown5501@example.com,India,2023-07-15,customers.csv
5502,Alexander Davis,alexander.davis5502@example.com,Mexico,2018-12-15,customers.csv
5503,Charlotte Gonzalez,charlotte.gonzalez5503@example.com,Canada,2016-10-04,customers.csv
5504,Daniel Gonzalez,daniel.gonzalez5504@example.com,France,2021-05-10,customers.csv
5505,Elizabeth Harris,elizabeth.harris5505@example.com,Canada,2020-05-28,customers.csv
5506,Abigail Taylor,abigail.taylor5506@example.com,India,2021-10-30,customers.csv
5507,William Anderson,william.anderson5507@example.com,USA,2021-03-09,customers.csv
5508,Sarah Miller,sarah.miller5508@example.com,Brazil,2016-11-23,customers.csv
5509,Joshua Thomas,joshua.thomas5509@example.com,Germany,2020-04-18,customers.csv
5510,Amelia Jackson,amelia.jackson5510@example.com,India,2015-02-18,customers.csv
5511,John Martin,john.martin5511@example.com,Germany,2015-07-05,customers.csv
5512,Sofia Miller,sofia.miller5512@example.com,Mexico,2023-04-24,customers.csv
5513,Joshua White,joshua.white5513@example.com,USA,2024-09-01,customers.csv
5514,Nicholas Martinez,nicholas.martinez5514@example.com,Germany,2017-12-10,customers.csv
5515,Michael Smith,michael.smith5515@example.com,France,2015-01-23,customers.csv
5516,Michael Thomas,michael.thomas5516@example.com,Mexico,2015-01-09,customers.csv
5517,William Smith,william.smith5517@example.com,UK,2017-06-29,customers.csv
5518,John Clark,john.clark5518@example.com,Canada,2020-05-20,customers.csv
5519,Emma Rodriguez,emma.rodriguez5519@example.com,Brazil,2015-03-23,customers.csv
5520,David Thompson,david.thompson5520@example.com,Brazil,2019-01-01,customers.csv
5521,Abigail Thompson,abigail.thompson5521@example.com,Mexico,2021-06-15,customers.csv
5522,Matthew Williams,matthew.williams5522@example.com,Australia,2015-11-21,customers.csv
5523,Isabella White,isabella.white5523@example.com,Australia,2018-10-07,customers.csv
5524,James Johnson,james.johnson5524@example.com,UK,2023-08-19,customers.csv
5525,Abigail Miller,abigail.miller5525@example.com,Australia,2021-01-09,customers.csv
5526,Sofia Taylor,sofia.taylor5526@example.com,Germany,2021-04-14,customers.csv
5527,John Johnson,john.johnson5527@example.com,Canada,2023-10-29,customers.csv
5528,Nicholas Taylor,nicholas.taylor5528@example.com,USA,2018-03-13,customers.csv
5529,Ryan Jones,ryan.jones5529@example.com,Brazil,2016-04-14,customers.csv
5530,Jane Sanchez,jane.sanchez5530@example.com,Mexico,2022-03-15,customers.csv
5531,Emma Davis,emma.davis5531@example.com,Germany,2024-12-06,customers.csv
5532,Amelia Johnson,amelia.johnson5532@example.com,France,2016-04-13,customers.csv
5533,Amelia Lopez,amelia.lopez5533@example.com,France,2023-12-14,customers.csv
5534,Daniel Williams,daniel.williams5534@example.com,India,2022-11-07,customers.csv
5535,Evelyn Miller,evelyn.miller5535@example.com,Brazil,2020-09-10,customers.csv
5536,Anthony Rodriguez,anthony.rodriguez5536@example.com,USA,2024-04-11,customers.csv
5537,John Moore,john.moore5537@example.com,Mexico,2022-06-01,customers.csv
5538,Jane Hernandez,jane.hernandez5538@example.com,France,2017-11-18,customers.csv
5539,Matthew Perez,matthew.perez5539@example.com,India,2019-09-25,customers.csv
5540,Daniel Hernandez,daniel.hernandez5540@example.com,USA,2016-05-20,customers.csv
5541,Anthony Jackson,anthony.jackson5541@example.com,UK,2017-09-27,customers.csv
5542,Elizabeth Ramirez,elizabeth.ramirez5542@example.com,Brazil,2016-07-25,customers.csv
5543,Sofia Jones,sofia.jones5543@example.com,Canada,2016-05-04,customers.csv
5544,Elizabeth Lopez,elizabeth.lopez5544@example.com,France,2021-09-10,customers.csv
5545,Isabella Harris,isabella.harris5545@example.com,USA,2023-05-05,customers.csv
5546,Daniel Thomas,daniel.thomas5546@example.com,Brazil,2017-11-21,customers.csv
5547,Amelia Smith,amelia.smith5547@example.com,Mexico,2016-11-02,customers.csv
5548,Andrew Jackson,andrew.jackson5548@example.com,France,2022-04-15,customers.csv
5549,Emily Gonzalez,emily.gonzalez5549@example.com,UK,2021-10-18,customers.csv
5550,Anthony Davis,anthony.davis5550@example.com,Mexico,2021-01-03,customers.csv
5551,Emma Thompson,emma.thompson5551@example.com,USA,2015-01-29,customers.csv
5552,Alexander Wilson,alexander.wilson5552@example.com,Brazil,2019-07-02,customers.csv
5553,Matthew Miller,matthew.miller5553@example.com,Mexico,2020-01-07,customers.csv
5554,Sophia White,sophia.white5554@example.com,Japan,2023-12-08,customers.csv
5555,Charlotte Smith,charlotte.smith5555@example.com,UK,2022-02-20,customers.csv
5556,Jane Martinez,jane.martinez5556@example.com,Brazil,2020-03-11,customers.csv
5557,Isabella Wilson,isabella.wilson5557@example.com,Australia,2024-07-31,customers.csv
5558,John Smith,john.smith5558@example.com,UK,2022-05-24,customers.csv
5559,Olivia White,olivia.white5559@example.com,Brazil,2021-05-04,customers.csv
5560,Sofia White,sofia.white5560@example.com,Canada,2015-09-27,customers.csv
5561,James Miller,james.miller5561@example.com,Japan,2019-06-09,customers.csv
5562,John Lopez,john.lopez5562@example.com,USA,2022-08-15,customers.csv
5563,Sarah Garcia,sarah.garcia5563@example.com,Australia,2019-06-01,customers.csv
5564,Evelyn Brown,evelyn.brown5564@example.com,India,2022-05-04,customers.csv
5565,Charlotte Martin,charlotte.martin5565@example.com,Germany,2018-08-02,customers.csv
5566,Emma Thompson,emma.thompson5566@example.com,India,2021-07-02,customers.csv
5567,Jane Hernandez,jane.hernandez5567@example.com,India,2016-11-22,customers.csv
5568,Emma Hernandez,emma.hernandez5568@example.com,Japan,2021-03-08,customers.csv
5569,Daniel Williams,daniel.williams5569@example.com,Canada,2018-01-03,customers.csv
5570,Emma Harris,emma.harris5570@example.com,Germany,2020-08-23,customers.csv
5571,Harper Clark,harper.clark5571@example.com,Japan,2022-05-24,customers.csv
5572,Jane Hernandez,jane.hernandez5572@example.com,Canada,2023-03-14,customers.csv
5573,Matthew Brown,matthew.brown5573@example.com,Canada,2017-06-10,customers.csv
5574,Olivia Harris,olivia.harris5574@example.com,Japan,2019-02-09,customers.csv
5575,Ryan Miller,ryan.miller5575@example.com,USA,2016-05-31,customers.csv
5576,Emma Johnson,emma.johnson5576@example.com,Germany,2021-07-29,customers.csv
5577,Emily Ramirez,emily.ramirez5577@example.com,India,2018-09-25,customers.csv
5578,Ryan Sanchez,ryan.sanchez5578@example.com,Japan,2022-11-25,customers.csv
5579,Evelyn Johnson,evelyn.johnson5579@example.com,France,2017-09-30,customers.csv
5580,Michael Lopez,michael.lopez5580@example.com,Canada,2024-12-29,customers.csv
5581,Jane Anderson,jane.anderson5581@example.com,Germany,2021-02-23,customers.csv
5582,Sophia Harris,sophia.harris5582@example.com,India,2016-01-18,customers.csv
5583,Emily Harris,emily.harris5583@example.com,Brazil,2023-05-04,customers.csv
5584,James Garcia,james.garcia5584@example.com,USA,2019-11-11,customers.csv
5585,Isabella Martinez,isabella.martinez5585@example.com,UK,2019-02-05,customers.csv
5586,Michael Jones,michael.jones5586@example.com,Mexico,2023-01-10,customers.csv
